"Step","baseline-ts - train/loss","baseline-ts - train/loss__MIN","baseline-ts - train/loss__MAX","baseline-ts-lr0.001-prenorm2postnorm - train/loss","baseline-ts-lr0.001-prenorm2postnorm - train/loss__MIN","baseline-ts-lr0.001-prenorm2postnorm - train/loss__MAX","baseline-ts-lr0.001 - train/loss","baseline-ts-lr0.001 - train/loss__MIN","baseline-ts-lr0.001 - train/loss__MAX","baseline-ts-lr0.0003-prenorm2postnorm - train/loss","baseline-ts-lr0.0003-prenorm2postnorm - train/loss__MIN","baseline-ts-lr0.0003-prenorm2postnorm - train/loss__MAX","baseline-ts-lr0.0003 - train/loss","baseline-ts-lr0.0003 - train/loss__MIN","baseline-ts-lr0.0003 - train/loss__MAX","baseline-ts-prenorm2postnorm - train/loss","baseline-ts-prenorm2postnorm - train/loss__MIN","baseline-ts-prenorm2postnorm - train/loss__MAX"
"840","1.9159765243530273","1.9159765243530273","1.9159765243530273","2.081477165222168","2.081477165222168","2.081477165222168","2.1360907554626465","2.1360907554626465","2.1360907554626465","2.587932586669922","2.587932586669922","2.587932586669922","2.580080032348633","2.580080032348633","2.580080032348633","5.845113754272461","5.845113754272461","5.845113754272461"
"850","1.9702391624450684","1.9702391624450684","1.9702391624450684","2.091674566268921","2.091674566268921","2.091674566268921","2.0911903381347656","2.0911903381347656","2.0911903381347656","2.5493862628936768","2.5493862628936768","2.5493862628936768","2.516313314437866","2.516313314437866","2.516313314437866","5.828948020935059","5.828948020935059","5.828948020935059"
"860","1.9400681257247925","1.9400681257247925","1.9400681257247925","2.0809597969055176","2.0809597969055176","2.0809597969055176","2.0946128368377686","2.0946128368377686","2.0946128368377686","2.5336833000183105","2.5336833000183105","2.5336833000183105","2.5189208984375","2.5189208984375","2.5189208984375","5.787312984466553","5.787312984466553","5.787312984466553"
"870","1.9184092283248901","1.9184092283248901","1.9184092283248901","2.0503664016723633","2.0503664016723633","2.0503664016723633","2.0859451293945312","2.0859451293945312","2.0859451293945312","2.5215320587158203","2.5215320587158203","2.5215320587158203","2.559420347213745","2.559420347213745","2.559420347213745","5.820050239562988","5.820050239562988","5.820050239562988"
"880","1.9760627746582031","1.9760627746582031","1.9760627746582031","2.0887608528137207","2.0887608528137207","2.0887608528137207","2.1259918212890625","2.1259918212890625","2.1259918212890625","2.5266406536102295","2.5266406536102295","2.5266406536102295","2.4971542358398438","2.4971542358398438","2.4971542358398438","5.833489894866943","5.833489894866943","5.833489894866943"
"890","1.9599939584732056","1.9599939584732056","1.9599939584732056","2.0618669986724854","2.0618669986724854","2.0618669986724854","2.0432446002960205","2.0432446002960205","2.0432446002960205","2.5528881549835205","2.5528881549835205","2.5528881549835205","2.515613079071045","2.515613079071045","2.515613079071045","5.835402488708496","5.835402488708496","5.835402488708496"
"900","1.8855364322662354","1.8855364322662354","1.8855364322662354","2.09373140335083","2.09373140335083","2.09373140335083","2.0745182037353516","2.0745182037353516","2.0745182037353516","2.5172646045684814","2.5172646045684814","2.5172646045684814","2.468142032623291","2.468142032623291","2.468142032623291","5.837058067321777","5.837058067321777","5.837058067321777"
"910","1.9724282026290894","1.9724282026290894","1.9724282026290894","2.114830493927002","2.114830493927002","2.114830493927002","2.0560250282287598","2.0560250282287598","2.0560250282287598","2.5036849975585938","2.5036849975585938","2.5036849975585938","2.4931461811065674","2.4931461811065674","2.4931461811065674","5.797523498535156","5.797523498535156","5.797523498535156"
"920","1.90309476852417","1.90309476852417","1.90309476852417","2.061107635498047","2.061107635498047","2.061107635498047","2.0270187854766846","2.0270187854766846","2.0270187854766846","2.4773716926574707","2.4773716926574707","2.4773716926574707","2.422938346862793","2.422938346862793","2.422938346862793","5.831851959228516","5.831851959228516","5.831851959228516"
"930","1.9726378917694092","1.9726378917694092","1.9726378917694092","2.0416104793548584","2.0416104793548584","2.0416104793548584","2.114447593688965","2.114447593688965","2.114447593688965","2.503994941711426","2.503994941711426","2.503994941711426","2.4654104709625244","2.4654104709625244","2.4654104709625244","5.806605815887451","5.806605815887451","5.806605815887451"
"940","1.9182356595993042","1.9182356595993042","1.9182356595993042","2.100625991821289","2.100625991821289","2.100625991821289","2.0008840560913086","2.0008840560913086","2.0008840560913086","2.4829843044281006","2.4829843044281006","2.4829843044281006","2.5006601810455322","2.5006601810455322","2.5006601810455322","5.709526538848877","5.709526538848877","5.709526538848877"
"950","1.9577393531799316","1.9577393531799316","1.9577393531799316","2.0923142433166504","2.0923142433166504","2.0923142433166504","2.103975296020508","2.103975296020508","2.103975296020508","2.455703020095825","2.455703020095825","2.455703020095825","2.419968605041504","2.419968605041504","2.419968605041504","5.570132255554199","5.570132255554199","5.570132255554199"
"960","1.8738999366760254","1.8738999366760254","1.8738999366760254","2.026614189147949","2.026614189147949","2.026614189147949","2.0338940620422363","2.0338940620422363","2.0338940620422363","2.4454143047332764","2.4454143047332764","2.4454143047332764","2.4579012393951416","2.4579012393951416","2.4579012393951416","5.514274597167969","5.514274597167969","5.514274597167969"
"970","1.9138455390930176","1.9138455390930176","1.9138455390930176","2.0280754566192627","2.0280754566192627","2.0280754566192627","1.9789670705795288","1.9789670705795288","1.9789670705795288","2.46510648727417","2.46510648727417","2.46510648727417","2.4440479278564453","2.4440479278564453","2.4440479278564453","5.645349979400635","5.645349979400635","5.645349979400635"
"980","1.8687515258789062","1.8687515258789062","1.8687515258789062","1.9894428253173828","1.9894428253173828","1.9894428253173828","2.016401529312134","2.016401529312134","2.016401529312134","2.464500904083252","2.464500904083252","2.464500904083252","2.461869239807129","2.461869239807129","2.461869239807129","5.622219562530518","5.622219562530518","5.622219562530518"
"990","1.9865350723266602","1.9865350723266602","1.9865350723266602","1.9943159818649292","1.9943159818649292","1.9943159818649292","2.039918899536133","2.039918899536133","2.039918899536133","2.345975399017334","2.345975399017334","2.345975399017334","2.3848021030426025","2.3848021030426025","2.3848021030426025","5.75535249710083","5.75535249710083","5.75535249710083"
"1000","1.9111229181289673","1.9111229181289673","1.9111229181289673","1.9757174253463745","1.9757174253463745","1.9757174253463745","2.019953489303589","2.019953489303589","2.019953489303589","2.4344263076782227","2.4344263076782227","2.4344263076782227","2.4303579330444336","2.4303579330444336","2.4303579330444336","5.6637725830078125","5.6637725830078125","5.6637725830078125"
"1010","1.9259083271026611","1.9259083271026611","1.9259083271026611","2.0730812549591064","2.0730812549591064","2.0730812549591064","2.0015709400177","2.0015709400177","2.0015709400177","2.4190549850463867","2.4190549850463867","2.4190549850463867","2.426842212677002","2.426842212677002","2.426842212677002","5.669196128845215","5.669196128845215","5.669196128845215"
"1020","1.8875179290771484","1.8875179290771484","1.8875179290771484","1.9664710760116577","1.9664710760116577","1.9664710760116577","2.0030150413513184","2.0030150413513184","2.0030150413513184","2.412158966064453","2.412158966064453","2.412158966064453","2.4110355377197266","2.4110355377197266","2.4110355377197266","5.669539451599121","5.669539451599121","5.669539451599121"
"1030","1.902022361755371","1.902022361755371","1.902022361755371","1.9662171602249146","1.9662171602249146","1.9662171602249146","1.9949498176574707","1.9949498176574707","1.9949498176574707","2.3792357444763184","2.3792357444763184","2.3792357444763184","2.362795114517212","2.362795114517212","2.362795114517212","5.674620628356934","5.674620628356934","5.674620628356934"
"1040","1.890956997871399","1.890956997871399","1.890956997871399","1.979537010192871","1.979537010192871","1.979537010192871","1.9522919654846191","1.9522919654846191","1.9522919654846191","2.4418387413024902","2.4418387413024902","2.4418387413024902","2.3808584213256836","2.3808584213256836","2.3808584213256836","5.713337421417236","5.713337421417236","5.713337421417236"
"1050","1.8274731636047363","1.8274731636047363","1.8274731636047363","1.9479713439941406","1.9479713439941406","1.9479713439941406","2.004276990890503","2.004276990890503","2.004276990890503","2.3581857681274414","2.3581857681274414","2.3581857681274414","2.3333683013916016","2.3333683013916016","2.3333683013916016","5.651180267333984","5.651180267333984","5.651180267333984"
"1060","1.837934970855713","1.837934970855713","1.837934970855713","1.9941126108169556","1.9941126108169556","1.9941126108169556","2.0433812141418457","2.0433812141418457","2.0433812141418457","2.3711342811584473","2.3711342811584473","2.3711342811584473","2.352384090423584","2.352384090423584","2.352384090423584","5.633671760559082","5.633671760559082","5.633671760559082"
"1070","1.8792386054992676","1.8792386054992676","1.8792386054992676","1.9596489667892456","1.9596489667892456","1.9596489667892456","1.9811515808105469","1.9811515808105469","1.9811515808105469","2.3439650535583496","2.3439650535583496","2.3439650535583496","2.4680583477020264","2.4680583477020264","2.4680583477020264","5.710794448852539","5.710794448852539","5.710794448852539"
"1080","1.8479952812194824","1.8479952812194824","1.8479952812194824","1.9730709791183472","1.9730709791183472","1.9730709791183472","1.9617961645126343","1.9617961645126343","1.9617961645126343","2.3410277366638184","2.3410277366638184","2.3410277366638184","2.388367176055908","2.388367176055908","2.388367176055908","5.660830020904541","5.660830020904541","5.660830020904541"
"1090","1.8222248554229736","1.8222248554229736","1.8222248554229736","1.933866262435913","1.933866262435913","1.933866262435913","1.9363754987716675","1.9363754987716675","1.9363754987716675","2.3547747135162354","2.3547747135162354","2.3547747135162354","2.360137462615967","2.360137462615967","2.360137462615967","5.663455009460449","5.663455009460449","5.663455009460449"
"1100","1.8228752613067627","1.8228752613067627","1.8228752613067627","1.9416289329528809","1.9416289329528809","1.9416289329528809","1.9666426181793213","1.9666426181793213","1.9666426181793213","2.332828998565674","2.332828998565674","2.332828998565674","2.3006300926208496","2.3006300926208496","2.3006300926208496","5.680988788604736","5.680988788604736","5.680988788604736"
"1110","1.9316290616989136","1.9316290616989136","1.9316290616989136","1.9461779594421387","1.9461779594421387","1.9461779594421387","2.0030503273010254","2.0030503273010254","2.0030503273010254","2.3483872413635254","2.3483872413635254","2.3483872413635254","2.294395923614502","2.294395923614502","2.294395923614502","5.65712833404541","5.65712833404541","5.65712833404541"
"1120","1.8117966651916504","1.8117966651916504","1.8117966651916504","1.8877925872802734","1.8877925872802734","1.8877925872802734","1.9662561416625977","1.9662561416625977","1.9662561416625977","2.366655111312866","2.366655111312866","2.366655111312866","2.3127338886260986","2.3127338886260986","2.3127338886260986","5.631164073944092","5.631164073944092","5.631164073944092"
"1130","1.82193922996521","1.82193922996521","1.82193922996521","1.8777081966400146","1.8777081966400146","1.8777081966400146","1.9906995296478271","1.9906995296478271","1.9906995296478271","2.289649248123169","2.289649248123169","2.289649248123169","2.3180246353149414","2.3180246353149414","2.3180246353149414","5.6238884925842285","5.6238884925842285","5.6238884925842285"
"1140","1.8415555953979492","1.8415555953979492","1.8415555953979492","2.0005743503570557","2.0005743503570557","2.0005743503570557","1.9650157690048218","1.9650157690048218","1.9650157690048218","2.316826343536377","2.316826343536377","2.316826343536377","2.2736103534698486","2.2736103534698486","2.2736103534698486","5.610411643981934","5.610411643981934","5.610411643981934"
"1150","1.8164122104644775","1.8164122104644775","1.8164122104644775","2.0035178661346436","2.0035178661346436","2.0035178661346436","1.9016062021255493","1.9016062021255493","1.9016062021255493","2.2759294509887695","2.2759294509887695","2.2759294509887695","2.2975382804870605","2.2975382804870605","2.2975382804870605","5.664653301239014","5.664653301239014","5.664653301239014"
"1160","1.8202167749404907","1.8202167749404907","1.8202167749404907","1.9965959787368774","1.9965959787368774","1.9965959787368774","1.920383095741272","1.920383095741272","1.920383095741272","2.2838516235351562","2.2838516235351562","2.2838516235351562","2.2833614349365234","2.2833614349365234","2.2833614349365234","5.62700891494751","5.62700891494751","5.62700891494751"
"1170","1.844390869140625","1.844390869140625","1.844390869140625","1.9156825542449951","1.9156825542449951","1.9156825542449951","1.9161121845245361","1.9161121845245361","1.9161121845245361","2.291625499725342","2.291625499725342","2.291625499725342","2.329810380935669","2.329810380935669","2.329810380935669","5.74058198928833","5.74058198928833","5.74058198928833"
"1180","1.8825809955596924","1.8825809955596924","1.8825809955596924","1.9351394176483154","1.9351394176483154","1.9351394176483154","1.962071418762207","1.962071418762207","1.962071418762207","2.272420883178711","2.272420883178711","2.272420883178711","2.2531471252441406","2.2531471252441406","2.2531471252441406","5.743481636047363","5.743481636047363","5.743481636047363"
